,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_5plus,additional_doses_5plus_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
8673,2022-02-06T00:00:00.000,6,MA,15762250,606100,5900260,9255890,0,228687,241192,261973,284532,1347970,14008929,14007346,13499448,12613911,3145015,396761,5507191,8104547,430,203249,214339,224365,227700,268958,14085275,6570805,95,6569364,95,6282610,95,5845608,95,1380190,95,5287062,76.7,5286862,80.9,5066893,84.2,4705038,84.9,1092339,93.4,377831,1866883,3042151,197,377826,1866874,3041966,196,377802,1866846,2822052,193,376577,1861516,2466772,173,74051,493967,524250,71,2539956,48,,,2539735,50.1,2446333,52,1446543,61.5,747604,68.4,1208575,1306615,24751,15,,,,,,,,,
8642,2022-02-07T00:00:00.000,6,MA,15762250,606100,5900260,9255890,0,228687,241192,261973,284532,1347970,14009070,14007487,13499564,12614015,3145034,396773,5507234,8104633,430,203251,214341,224367,227702,268960,14085818,6571128,95,6569687,95,6282910,95,5845876,95,1380216,95,5287189,76.7,5286989,80.9,5066983,84.2,4705115,84.9,1092341,93.4,377844,1866907,3042241,197,377839,1866898,3042056,196,377815,1866870,2822105,193,376590,1861540,2466812,173,74052,493967,524251,71,2540059,48,,,2539838,50.1,2446423,52,1446571,61.5,747613,68.4,1208605,1306682,24757,15,,,,,,,,,
8571,2022-02-08T00:00:00.000,6,MA,15776150,606100,5900260,9269790,0,228889,241405,262204,284783,1349160,14018433,14016805,13507649,12620354,3145583,396883,5509974,8111146,430,203387,214484,224501,227816,269007,14095319,6574133,95,6572668,95,6285507,95,5848092,95,1380362,95,5289592,76.7,5289372,80.9,5068507,84.2,4706293,85,1092417,93.4,377937,1867448,3044010,197,377932,1867439,3043805,196,377908,1867411,2822995,193,376681,1862081,2467358,173,74058,494002,524286,71,2544129,48.1,,,2543907,50.2,2449469,52,1447756,61.5,747924,68.5,1209918,1309411,24785,15,,,,,,,,,
8496,2022-02-09T00:00:00.000,6,MA,15836350,606900,5923860,9305590,0,229762,242326,263205,285870,1354310,14058270,14056395,13541116,12648171,3148390,397261,5522061,8138515,433,203965,215089,225057,228319,269247,14134081,6585746,95,6584131,95,6294924,95,5856232,95,1380963,95,5300218,76.9,5299905,81.1,5075050,84.3,4711647,85.1,1092738,93.4,378175,1870067,3051779,197,378170,1870058,3051481,196,378146,1870030,2826681,193,376916,1864696,2469862,173,74078,494153,524436,71,2560397,48.3,,,2560161,50.4,2462658,52.3,1453114,61.7,749590,68.6,1215443,1320013,24926,15,,,,,,,,,
8460,2022-02-10T00:00:00.000,6,MA,15861450,607100,5933360,9320990,0,230126,242710,263622,286323,1356450,14073026,14071035,13553618,12658927,3149753,397421,5526431,8148741,433,204179,215313,225265,228513,269363,14149153,6590432,95,6588745,95,6298846,95,5859715,95,1381307,95,5304474,77,5304118,81.2,5077822,84.4,4713908,85.1,1092917,93.5,378291,1871163,3054822,198,378286,1871154,3054481,197,378262,1871126,2828240,194,377030,1865792,2470912,174,74086,494242,524517,72,2566385,48.4,,,2566146,50.5,2467828,52.4,1455335,61.8,750377,68.7,1217458,1323920,24991,16,,,,,,,,,
8354,2022-02-11T00:00:00.000,6,MA,15879150,607300,5938160,9333690,0,230383,242981,263916,286643,1357970,14087749,14085642,13566075,12669914,3151624,397603,5530871,8158842,433,204392,215537,225472,228711,269523,14163838,6594876,95,6593123,95,6302461,95,5862948,95,1381741,95,5308554,77,5308149,81.2,5080473,84.4,4716164,85.1,1093123,93.5,378420,1872234,3057702,198,378414,1872225,3057313,197,378390,1872197,2829692,194,377158,1866862,2471970,174,74102,494327,524622,72,2572448,48.5,,,2572205,50.6,2473179,52.4,1457966,61.9,751566,68.8,1219552,1327831,25049,16,,,,,,,,,
8329,2022-02-12T00:00:00.000,6,MA,15889950,607400,5941360,9341190,0,230540,243146,264095,286838,1358890,14101508,14099288,13577721,12679985,3153100,397752,5535156,8168166,434,204592,215746,225666,228893,269650,14177601,6599170,95,6597355,95,6305958,95,5866036,95,1382079,95,5312382,77.1,5311928,81.3,5082970,84.5,4718203,85.2,1093304,93.5,378515,1873263,3060406,198,378509,1873254,3059968,197,378485,1873224,2831067,194,377253,1867889,2472887,174,74114,494417,524701,72,2577950,48.5,,,2577704,50.7,2477971,52.5,1460205,62,752457,68.8,1221524,1331306,25104,16,,,,,,,,,
8256,2022-02-13T00:00:00.000,7,MA,15892750,607400,5941360,9343990,0,230580,243189,264142,286888,1359130,14101733,14099513,13577930,12680185,3153152,397771,5535249,8168279,434,204595,215749,225669,228896,269654,14178334,6599544,95,6597729,95,6306318,95,5866369,95,1382122,95,5312594,77.1,5312140,81.3,5083133,84.5,4718349,85.2,1093320,93.5,378544,1873315,3060537,198,378538,1873306,3060099,197,378514,1873276,2831149,194,377282,1867941,2472952,174,74116,494425,524707,72,2578115,48.5,,,2577869,50.7,2478119,52.5,1460267,62,752489,68.8,1221592,1331402,25105,16,,,,,,,,,
8173,2022-02-14T00:00:00.000,7,MA,15892750,607400,5941360,9343990,0,230580,243189,264142,286888,1359130,14101878,14099658,13578070,12680313,3153176,397788,5535302,8168354,434,204597,215751,225671,228899,269656,14178990,6599921,95,6598106,95,6306679,95,5866697,95,1382167,95,5312763,77.1,5312309,81.3,5083271,84.5,4718468,85.2,1093326,93.5,378565,1873361,3060639,198,378559,1873352,3060201,197,378535,1873322,2831220,194,377303,1867987,2473004,174,74116,494427,524711,72,2578237,48.5,,,2577991,50.7,2478235,52.5,1460310,62,752509,68.8,1221642,1331470,25109,16,,,,,,,,,
8139,2022-02-15T00:00:00.000,7,MA,15899150,607400,5943760,9347990,0,230673,243287,264248,287004,1359680,14137514,14134991,13608321,12705167,3155899,398109,5545744,8193223,438,205114,216292,226174,229347,269889,14213806,6609912,95,6607928,95,6314662,95,5873335,95,1382696,95,5321914,77.2,5321334,81.4,5089125,84.6,4723149,85.3,1093633,93.5,378769,1875712,3067233,200,378763,1875703,3066669,199,378739,1875673,2834517,196,377506,1870338,2475129,176,74132,494571,524857,73,2593440,48.7,,,2593183,51,2490624,52.7,1465587,62.2,754081,69,1226625,1341571,25228,16,,,,,,,,,
8068,2022-02-16T00:00:00.000,7,MA,15910850,607500,5948960,9354390,0,230843,243466,264443,287215,1360680,14147418,14144815,13616613,12712397,3157104,398261,5548920,8199799,438,205258,216442,226312,229478,269992,14223910,6613146,95,6611112,95,6317225,95,5875615,95,1383010,95,5324596,77.3,5323985,81.5,5090856,84.6,4724622,85.3,1093777,93.5,378898,1876359,3069138,201,378892,1876350,3068543,200,378868,1876320,2835471,197,377634,1870983,2475828,177,74147,494641,524915,74,2597548,48.8,,,2597289,51,2494189,52.8,1467207,62.2,754769,69,1228225,1344053,25254,16,,,,,,,,,
